SKU,Items Name (Do Not Edit),Category,Brand Name,Variant name,Basic - Price,In Stock
311-022200028,PENGANTAR FILSAFAT HUKUM 62010095,0222 BUKU PERGURUAN TINGGI HUKUM,ERLANGGA MAHAMERU,,54000,0
311-020100002,PENGANTAR FIQH MUQAARAN 65010209,0201 BUKU PERGURUAN TINGGI AGAMA ISLAM,ERLANGGA MAHAMERU,,48000,0
311-023200032,PENGANTAR FORTRAN '77## 33010240,0232 BUKU PERGURUAN TINGGI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,237000,0
311-023200005,PENGANTAR FORTRAN 33010018,0232 BUKU PERGURUAN TINGGI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,110000,0
311-022900002,PENGANTAR ILMU JIWA SOSIAL 62100078,0229 BUKU PERGURUAN TINGGI PSIKOLOGI,ERLANGGA MAHAMERU,,46000,0
311-020400007,PENGANTAR ILMU KEPENDIDIKAN 0073700320,0204 BUKU PERGURUAN TINGGI PENDIDIKAN,ERLANGGA MAHAMERU,,82000,0
311-023200033,PENGANTAR ILMU KOMPUTER 33010323,0232 BUKU PERGURUAN TINGGI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,138000,0
311-023400198,PENGANTAR ILMU POLITIK 62100268,0234 BUKU PERGURUAN TINGGI MANAJEMEN,ERLANGGA MAHAMERU,,35000,0
311-023600001,PENGANTAR INSTALASI DAYA TEGANGAN RENDAH PD BANGUNAN 0076900040,0236 BUKU PERGURUAN TINGGI TEKNIK,ERLANGGA MAHAMERU,,71000,0
311-023200028,PENGANTAR KOMPUTER MIKRO 33010059,0232 BUKU PERGURUAN TINGGI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,107000,0
311-023300001,PENGANTAR KOMUNIKASI MASSA 'MELEK MEDIA & BUDAYA' JL.1/5# 51330500,0233 BUKU PERGURUAN TINGGI KOMUNIKASI,ERLANGGA MAHAMERU,,363000,0
311-023300002,PENGANTAR KOMUNIKASI MASSA JL.2# 51330510,0233 BUKU PERGURUAN TINGGI KOMUNIKASI,ERLANGGA MAHAMERU,,345000,0
311-021500117,PENGANTAR MAKROEKONOMI CD 54220140,0215 BUKU PERGURUAN TINGGI EKONOMI,ERLANGGA MAHAMERU,,181000,0
311-021500113,PENGANTAR MAKROEKONOMI# 54020144,0215 BUKU PERGURUAN TINGGI EKONOMI,ERLANGGA MAHAMERU,,301000,0
311-023400060,PENGANTAR MANAJEMEN# 0076580030,0234 BUKU PERGURUAN TINGGI MANAJEMEN,ERLANGGA MAHAMERU,,219000,0
311-021500161,PENGANTAR MATEMATIKA EKONOM 24000218,0215 BUKU PERGURUAN TINGGI EKONOMI,ERLANGGA MAHAMERU,,137000,0
311-021500036,"PENGANTAR MATEMATIKA EKONOMI U/ ANALISIS BISNIS, SOSIAL JL.2 0073300150",0215 BUKU PERGURUAN TINGGI EKONOMI,ERLANGGA MAHAMERU,,498000,0
311-021500026,PENGANTAR MATEMATIKA EKONOMI U/ANALISIS BISNIS & SOSIAL# 0073300030,0215 BUKU PERGURUAN TINGGI EKONOMI,ERLANGGA MAHAMERU,,607000,0
311-021500123,PENGANTAR MIKROEKONOMI 1 54020128,0215 BUKU PERGURUAN TINGGI EKONOMI,ERLANGGA MAHAMERU,,104000,0
311-021500131,PENGANTAR MIKROEKONOMI 1 CD## 54210125,0215 BUKU PERGURUAN TINGGI EKONOMI,ERLANGGA MAHAMERU,,163000,0
311-021500124,PENGANTAR MIKROEKONOMI 2# 54020136,0215 BUKU PERGURUAN TINGGI EKONOMI,ERLANGGA MAHAMERU,,186000,0
311-023200030,PENGANTAR PASCAL 33010216,0232 BUKU PERGURUAN TINGGI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,150000,0
311-020400018,PENGANTAR PENDIDIKAN 0073700090,0204 BUKU PERGURUAN TINGGI PENDIDIKAN,ERLANGGA MAHAMERU,,120000,0
311-023600153,PENGANTAR PENERBANGAN PERSPEKTIF PROFESIONAL# 51170010,0236 BUKU PERGURUAN TINGGI TEKNIK,ERLANGGA MAHAMERU,,349000,0
311-024200020,PENGANTAR PROBABILITA 1 26010058,0242 BUKU PERGURUAN TINGGI STATISTIK,ERLANGGA MAHAMERU,,100000,0
311-024200004,PENGANTAR PROBABILITA 2 26010124,0242 BUKU PERGURUAN TINGGI STATISTIK,ERLANGGA MAHAMERU,,114000,0
311-022900011,PENGANTAR PSIKOLOGI 1## 13000146,0229 BUKU PERGURUAN TINGGI PSIKOLOGI,ERLANGGA MAHAMERU,,427000,0
311-022900015,PENGANTAR PSIKOLOGI 13000187,0229 BUKU PERGURUAN TINGGI PSIKOLOGI,ERLANGGA MAHAMERU,,75000,0
311-022900012,PENGANTAR PSIKOLOGI 2 13000153,0229 BUKU PERGURUAN TINGGI PSIKOLOGI,ERLANGGA MAHAMERU,,469000,0
311-023200029,PENGANTAR SISTEM KOMPUTER 33010091,0232 BUKU PERGURUAN TINGGI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,30000,0
311-023200037,PENGANTAR SISTEM REKOMENDASI 0070050020,0232 BUKU PERGURUAN TINGGI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,85000,0
311-020300002,PENGANTAR SISTEM TRANSPORTASI# 51330620,0203 BUKU PERGURUAN TINGGI TRANSPORTASI,ERLANGGA MAHAMERU,,181000,0
311-024100007,PENGANTAR SOSIOLOGI/6/1# 51330040,0241 BUKU PERGURUAN TINGGI SEJARAH (SOSIOLOGI),ERLANGGA MAHAMERU,,314000,0
311-024100008,PENGANTAR SOSIOLOGI/6/2## 51330050,0241 BUKU PERGURUAN TINGGI SEJARAH (SOSIOLOGI),ERLANGGA MAHAMERU,,380000,0
311-024200005,PENGANTAR STATISTIK 1 26010314,0242 BUKU PERGURUAN TINGGI STATISTIK,ERLANGGA MAHAMERU,,139000,0
311-040500060,PENGANTAR T.KECERDSN BUATAN 33020074,0405 BUKU NON-FIKSI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,84000,0
311-020300001,PENGANTAR TEKNIK & PERENCANAAN TRANSPORTASI## 32000176,0203 BUKU PERGURUAN TINGGI TRANSPORTASI,ERLANGGA MAHAMERU,,508000,0
311-023600162,PENGANTAR TEKNOLOGI BIOPROSES 0076600010,0236 BUKU PERGURUAN TINGGI TEKNIK,ERLANGGA MAHAMERU,,239000,0
311-023500097,PENGANTAR TEORI GRAF ED.5 0075190010,0235 BUKU PERGURUAN TINGGI MATEMATIKA,ERLANGGA MAHAMERU,,195000,0
311-030101281,PENGANTIN BARU (LAGI) 3088130190,0301 BUKU FIKSI NOVEL,ERLANGGA MAHAMERU,,209000,0
311-041300210,PENGAWASAN MELEKAT 62100557,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,101000,0
311-041300211,PENGAWASAN PEMILU PARTISIPATIF: GERAKAN MASYARAKAT SIPIL U/ 0083240040,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,259000,0
311-040600098,PENGAWETAN BAHAN MAKANAN 61190750,0406 BUKU NON-FIKSI MENU MASAKAN & MAKANAN,ERLANGGA MAHAMERU,,36000,0
311-080200032,PENGAYAAN PEMB. TEMATIK (PPT) SD/MI JL.4A/K13N 0023712690,0802 BUKU SOAL PENDIDIKAN SD/MI,ERLANGGA MAHAMERU,,70000,0
311-080200033,PENGAYAAN PEMB. TEMATIK (PPT) SD/MI JL.4B/K13N 0023712700,0802 BUKU SOAL PENDIDIKAN SD/MI,ERLANGGA MAHAMERU,,70000,0
311-010400188,PENGAYAAN PEMBELAJARAN B. INGGRIS KLS.XI/K13N-PENILAIAN 0043730260,0104 BUKU PELAJARAN PENDIDIKAN SMA/MA,ERLANGGA MAHAMERU,,44000,0
311-010402052,PENGAYAAN PEMBELAJARAN EKONOMI JL.2-PENILAIAN 0043300220,0104 BUKU PELAJARAN PENDIDIKAN SMA/MA,ERLANGGA MAHAMERU,,40000,0
311-010402053,PENGAYAAN PEMBELAJARAN FISIKA JL.1-PENILAIAN 0045300510,0104 BUKU PELAJARAN PENDIDIKAN SMA/MA,ERLANGGA MAHAMERU,,74000,0
311-041300212,PENGAYAAN PENGETAHUAN BUMI & ALAM SEMESTA 0085000040,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,40000,0
311-041300213,PENGAYAAN PENGETAHUAN KEGIATAN EKONOMI INDONESIA-PENILAIAN 0083000040,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,65000,0
311-041300214,PENGAYAAN PENGETAHUAN MAKHLUK HIDUP & LINGKUNGAN 0085000050,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,50000,0
311-041300215,PENGAYAAN PENGETAHUAN SISTEM ORGAN MANUSIA 0085000020,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,40000,0
311-010500057,PENGELOLAAN BISNIS RITEL-KK BISNIS RITEL SMK KLS.11/KM 0056580060,0105 BUKU PELAJARAN PENDIDIKAN SMK/MAK,ERLANGGA MAHAMERU,,143000,0
311-010500058,PENGELOLAAN BISNIS RITEL-KK BISNIS RITEL SMK KLS.12/KM 0056580070,0105 BUKU PELAJARAN PENDIDIKAN SMK/MAK,ERLANGGA MAHAMERU,,133000,0
311-040500061,PENGELOLAAN HARD DISK 33030024,0405 BUKU NON-FIKSI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,59000,0
311-010500093,PENGELOLAAN HUMAS & KEPRO-KK MANAJ PERKANT SMK KLS.11/KM 0053300160,0105 BUKU PELAJARAN PENDIDIKAN SMK/MAK,ERLANGGA MAHAMERU,,122000,0
311-010500101,PENGELOLAAN HUMAS & KEPRO-KK MANAJ PERKANT SMK KLS.12/KM 0053300170,0105 BUKU PELAJARAN PENDIDIKAN SMK/MAK,ERLANGGA MAHAMERU,,126000,0
311-010500192,PENGELOLAAN KEARSIPAN-KK MANAJ PERKANTORAN SMK KLS.11/KM 0056510290,0105 BUKU PELAJARAN PENDIDIKAN SMK/MAK,ERLANGGA MAHAMERU,,139000,0
311-010500166,PENGELOLAAN KEU. SEDERHANA-KK MANAJ PERKANT SMK KLS.11/KM 0056570560,0105 BUKU PELAJARAN PENDIDIKAN SMK/MAK,ERLANGGA MAHAMERU,,132000,0
311-010500167,PENGELOLAAN KEU. SEDERHANA-KK MANAJ PERKANT SMK KLS.12/KM 0056570570,0105 BUKU PELAJARAN PENDIDIKAN SMK/MAK,ERLANGGA MAHAMERU,,74000,0
311-020400029,PENGELOLAAN PENDIDIKAN 0073700350,0204 BUKU PERGURUAN TINGGI PENDIDIKAN,ERLANGGA MAHAMERU,,127000,0
311-010500281,PENGELOLAAN SARANA PRASARANA-KK MANAJ PERKA SMK 11/KM REVISI 0053300210,0105 BUKU PELAJARAN PENDIDIKAN SMK/MAK,ERLANGGA MAHAMERU,,202000,0
311-010500282,PENGELOLAAN SARANA PRASARANA-KK MANAJ PERKA SMK 12/KM REVISI 0053300220,0105 BUKU PELAJARAN PENDIDIKAN SMK/MAK,ERLANGGA MAHAMERU,,129000,0
311-041300216,PENGEMB. KREATIVITAS ANAK 09020074,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,17000,0
311-050200182,PENGEMBANGAN ANAK: MILLY DI SEKOLAH SIHIR# 01490970,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,62000,0
311-050200115,PENGEMBANGAN ANAK: TINY RANNOSAURUS 01420470,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,75000,0
311-050200423,PENGEMBANGAN DIRI: AKU INGIN CEPAT BESAR 2000800180,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,104000,0
311-050200150,"PENGEMBANGAN DIRI: AKU ISTIMEWA,AKU ADALAH AKU! 01490230",0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,104000,0
311-050200624,PENGEMBANGAN DIRI: AKU TIDAK MENGANTUK 2008082280,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,120000,0
311-050200113,PENGEMBANGAN DIRI: AUGUSTINE# 01420450,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,64000,0
311-050200147,PENGEMBANGAN DIRI: AUGUSTUS DAN SENYUMNYA 01490170,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,101000,0
311-050200154,PENGEMBANGAN DIRI: BURUNG HANTU KECIL 01490330,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,101000,0
311-050200670,PENGEMBANGAN DIRI: DAHULU ADA PETERNAKAN 2008082720,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,118000,0
311-050200166,PENGEMBANGAN DIRI: DEXTER GOES TO THE PARTY# 01490700,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,71000,0
311-050200151,PENGEMBANGAN DIRI: DIAM! 01490250,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,101000,0
311-050200655,PENGEMBANGAN DIRI: HARVEY SI KUDA NIL YG CERIA (HOKBEN) 01490691,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,13000,0
311-050200165,PENGEMBANGAN DIRI: HARVEY THE HAPPY HIPPO 01490690,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,73000,0
311-050200625,"PENGEMBANGAN DIRI: HATI-HATI, KEPIK KECIL! 2008082290",0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,91000,0
311-050200674,"PENGEMBANGAN DIRI: HIKO, JANGAN KATAKAN ITU! 2008082680",0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,128000,0
311-050200621,PENGEMBANGAN DIRI: HIU MURAH SENYUM & CEGUKAN! 2008082250,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,116000,0
311-050200626,PENGEMBANGAN DIRI: INI MADUKU! 2008082300,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,116000,0
311-050200676,"PENGEMBANGAN DIRI: JANGAN TAKUT, CLOOPY BAIK KOQ! 2008082700",0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,113000,0
311-050200148,PENGEMBANGAN DIRI: JAUH DARI RUMAH 01490180,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,109000,0
311-050200114,"PENGEMBANGAN DIRI: KALAU BIG BISA, AKU JUGA BISA 01420460",0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,83000,0
311-050200129,PENGEMBANGAN DIRI: KALAU KAMU BISA KITA BISA! 01420660,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,75000,0
311-050200164,PENGEMBANGAN DIRI: MUNCH! MUNCH! MUNCH! 01490650,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,73000,0
311-050200652,PENGEMBANGAN DIRI: NYAM! NYAM! NYAM! (HOKBEN) 01490651,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,13000,0
311-050200669,PENGEMBANGAN DIRI: PABRIK PAK HAULG 2008082710,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,128000,0
311-050200623,PENGEMBANGAN DIRI: PUNYAKU 2008082270,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,99000,0
311-050200671,PENGEMBANGAN DIRI: RUMAH UNTUK KELOMANG 2008082730,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,129000,0
311-050200422,PENGEMBANGAN DIRI: SI BONGSOR YG MANIS 2000800170,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,104000,0
311-050200653,PENGEMBANGAN DIRI: SIRKUS BAWAH TANAH (HOKBEN) 01420371,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,13000,0
311-050200187,PENGEMBANGAN DIRI: TABBY SI KUCING LIAR# 01491020,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,55000,0
311-050200672,PENGEMBANGAN DIRI: TENTANG MEMAAFKAN 2008082740,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,124000,0
311-050200152,PENGEMBANGAN DIRI: TIDAK ADA YG MENERTAWAI SINGA!# 01490270,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,86000,0
311-050200622,PENGEMBANGAN DIRI: TIDAK! 2008082260,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,91000,0
311-050200111,PENGEMBANGAN DIRI: UNDERGROUND CIRCUS 01420370,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,84000,0
311-050200153,PENGEMBANGAN DIRI: WAKTUNYA TIDUR DOMBA NAKAL 01490300,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,84000,0
311-050200307,PENGEMBANGAN EMOSI: KETIKA AKU DIADOPSI 2008081270,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,129000,0
311-050200649,PENGEMBANGAN EMOSI: KETIKA AKU PUNYA ADIK 2008082620,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,118000,0
311-050200306,PENGEMBANGAN EMOSI: KETIKA BEN BERBEDA 2008081260,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,129000,0
311-050200648,PENGEMBANGAN EMOSI: KETIKA KAMI HARUS PINDAH 2008082610,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,118000,0
311-050200646,PENGEMBANGAN EMOSI: KETIKA MAMA PERGI 2008082590,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,104000,0
311-050200647,PENGEMBANGAN EMOSI: KETIKA PAPA KEHILANGAN PEKERJAAN 2008082600,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,98000,0
311-022600102,PENGEMBANGAN KESEHATAN DAN KEBUGARAN (SBY) 0076101720,0226 BUKU PERGURUAN TINGGI KEDOKTERAN,ERLANGGA MAHAMERU,,80000,0
311-020400020,PENGEMBANGAN PENGAJARAN MATEMATIKA ED.10 JL.1 0073700120,0204 BUKU PERGURUAN TINGGI PENDIDIKAN,ERLANGGA MAHAMERU,,358000,0
311-020400021,PENGEMBANGAN PENGAJARAN MATEMATIKA ED.10 JL.2 0073700130,0204 BUKU PERGURUAN TINGGI PENDIDIKAN,ERLANGGA MAHAMERU,,264000,0
311-020400017,PENGEMBANGAN PROFESI BIMBINGAN & KONSELING 0073700080,0204 BUKU PERGURUAN TINGGI PENDIDIKAN,ERLANGGA MAHAMERU,,363000,0
311-050300330,PENGEMUDI: AMBULANS# 01190030,0503 BUKU ANAK REFERENSI,ERLANGGA MAHAMERU,,108000,0
311-050300331,PENGEMUDI: TRAKTOR# 01190010,0503 BUKU ANAK REFERENSI,ERLANGGA MAHAMERU,,118000,0
311-050300332,PENGEMUDI: TRUK GANDENG# 01190020,0503 BUKU ANAK REFERENSI,ERLANGGA MAHAMERU,,118000,0
311-040600099,PENGENALAN USAHA: KUE KUE BASAH 61121440,0406 BUKU NON-FIKSI MENU MASAKAN & MAKANAN,ERLANGGA MAHAMERU,,191000,0
311-040600132,PENGENALAN USAHA: PENYEWAAN ALAT PESTA 61121430,0406 BUKU NON-FIKSI MENU MASAKAN & MAKANAN,ERLANGGA MAHAMERU,,160000,0
311-040600134,PENGENALAN USAHA: WARUNG MAKAN 61150140,0406 BUKU NON-FIKSI MENU MASAKAN & MAKANAN,ERLANGGA MAHAMERU,,165000,0
311-040400076,PENGENDALI MUTU STATISTIS 1# 26010280,0404 BUKU NON-FIKSI EKONOMI & BISNIS,ERLANGGA MAHAMERU,,282000,0
311-040400077,PENGENDALI MUTU STATISTIS 2# 26010231,0404 BUKU NON-FIKSI EKONOMI & BISNIS,ERLANGGA MAHAMERU,,267000,0
311-022200047,PENGETAHUAN & HUKUM DAGANG 62020029,0222 BUKU PERGURUAN TINGGI HUKUM,ERLANGGA MAHAMERU,,49000,0
311-040600050,PENGETAHUAN MINUMAN DAN BARTENDING 51190010,0406 BUKU NON-FIKSI MENU MASAKAN & MAKANAN,ERLANGGA MAHAMERU,,203000,0
311-040600051,PENGETAHUAN TATA HIDANG 51190020,0406 BUKU NON-FIKSI MENU MASAKAN & MAKANAN,ERLANGGA MAHAMERU,,227000,0
311-021600068,PENGETANAHAN NETRAL SISTIM 35030105,0216 BUKU PERGURUAN TINGGI ELEKTRO,ERLANGGA MAHAMERU,,121000,0
311-022600012,PENGHITUNGAN DOSIS OBAT ED.7# 51370760,0226 BUKU PERGURUAN TINGGI KEDOKTERAN,ERLANGGA MAHAMERU,,285000,0
311-040900064,PENGOBATAN PRAKTIS DR CINA# 61160140,0409 BUKU NON-FIKSI KESEHATAN,ERLANGGA MAHAMERU,,293000,0
311-023200048,PENGOLAHAN CITRA & VIDEO DIGITAL 0070000010,0232 BUKU PERGURUAN TINGGI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,428000,0
311-040500062,PENGUASAAN VISICALC 33090010,0405 BUKU NON-FIKSI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,52000,0
311-021600063,PENGUAT OPERASIONAL & RANGK## 35020122,0216 BUKU PERGURUAN TINGGI ELEKTRO,ERLANGGA MAHAMERU,,330000,0
311-023100005,PENGUATAN MAKNA NILAI-NILAI BELA NEGARA 0073230030,0231 BUKU PERGURUAN TINGGI KEWARGANEGARAAN,ERLANGGA MAHAMERU,,88000,0
311-023600038,PENGUKURAN MEKANIS 1## 32010217,0236 BUKU PERGURUAN TINGGI TEKNIK,ERLANGGA MAHAMERU,,309000,0
311-010301634,"PENGUKURAN, ZAT DAN SIFATNYA-PENILAIAN 0035300140",0103 BUKU PELAJARAN PENDIDIKAN SMP/MTS,ERLANGGA MAHAMERU,,49000,0
311-041300217,PENILAIAN HASIL BELAJAR 3088070010,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,120000,0
311-022800005,PENJAMINAN MUTU PELAYANAN KSHTN AKSEPTABILITASNYA# 0076130020,0228 BUKU PERGURUAN TINGGI KESEHATAN,ERLANGGA MAHAMERU,,132000,0
311-050100299,PENJUMLAHAN & PENGURANGAN (USIA 6+) 2007430320,0501 BUKU ANAK AKTIVITAS,ERLANGGA MAHAMERU,,103000,0
311-050100303,PENJUMLAHAN & PENGURANGAN (USIA 7+) 2007430360,0501 BUKU ANAK AKTIVITAS,ERLANGGA MAHAMERU,,103000,0
311-050100297,PENJUMLAHAN SEDERHANA (USIA 5+) 2007430300,0501 BUKU ANAK AKTIVITAS,ERLANGGA MAHAMERU,,103000,0
311-041300218,PENLIT. KERJA & METODE  15B 50010057,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,52000,0
311-041300219,PENLIT. KERJA & PENGUKR 15C 50010065,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,75000,0
311-041300220,PENLIT. KERJA & PROD    15A 50010040,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,59000,0
311-050200089,PENSIL AJAIB ABI# 01420040,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,66000,0
311-050200771,PENSIL PENSIL CICI 2008084140,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,38000,0
311-023600002,PENTANAHAN PADA SISTEM KELISTRIKAN BANGUNAN 0076900070,0236 BUKU PERGURUAN TINGGI TEKNIK,ERLANGGA MAHAMERU,,70000,0
311-030101283,PENTAS CAKRAWALA 08010010,0301 BUKU FIKSI NOVEL,ERLANGGA MAHAMERU,,17000,0
311-021200038,"PENULISAN SKRIPSI, KARYA ILMIAH, & PUBLIKASI DI BDG BIOLOGI 0075700020",0212 BUKU PERGURUAN TINGGI BIOLOGI,ERLANGGA MAHAMERU,,85000,0
311-023500067,PENUNTUN MATEMATIKA 24000408,0235 BUKU PERGURUAN TINGGI MATEMATIKA,ERLANGGA MAHAMERU,,230000,0
311-040500063,PENUNTUN PENG. IBM PC & PS/2 33010372,0405 BUKU NON-FIKSI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,138000,0
311-040500064,PENUNTUN PENG. LOTUS 1-2-3 24000606,0405 BUKU NON-FIKSI KOMPUTER & TEKNOLOGI,ERLANGGA MAHAMERU,,124000,0
311-050200532,PENUTUP PARA NABI & RASUL: NABI MUHAMMAD SAW 2002070250,0502 BUKU ANAK CERITA & DONGENG,ERLANGGA MAHAMERU,,180000,0
311-021900120,PENY. SOAL MEKANIKA TEKNIK 32000804,0219 BUKU PERGURUAN TINGGI FISIKA,ERLANGGA MAHAMERU,,184000,0
311-022000074,PENY.SPEKT. SENYAWA ORGANIK 22000103,0220 BUKU PERGURUAN TINGGI KIMIA,ERLANGGA MAHAMERU,,242000,0
311-020800017,PENYAJIAN GAMBAR ARSITEKTUR# 32000614,0208 BUKU PERGURUAN TINGGI ARSITEKTUR,ERLANGGA MAHAMERU,,432000,0
311-022600089,PENYAKIT KARDIOVASKULAR PADA WANITA# 0076100190,0226 BUKU PERGURUAN TINGGI KEDOKTERAN,ERLANGGA MAHAMERU,,279000,0
311-022600229,PENYAKIT TROPIS ED. 2# 0076140010,0226 BUKU PERGURUAN TINGGI KEDOKTERAN,ERLANGGA MAHAMERU,,234000,0
311-050100405,PENYESALAN DODO 2007450500,0501 BUKU ANAK AKTIVITAS,ERLANGGA MAHAMERU,,62000,0
311-041300221,PENYULUHAN 23000250,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,110000,0
311-020900033,PENYUNTINGAN BHS.INDONESIA## 51310090,0209 BUKU PERGURUAN TINGGI BAHASA,ERLANGGA MAHAMERU,,170000,0
311-022200024,PERADILAN BEBAS NEG. HUKUM 62010053,0222 BUKU PERGURUAN TINGGI HUKUM,ERLANGGA MAHAMERU,,86000,0
311-021900066,PERALATAN TEGANGAN TINGGI ED.3 0076210050,0219 BUKU PERGURUAN TINGGI FISIKA,ERLANGGA MAHAMERU,,387000,0
311-021900063,PERALATAN TEGANGAN TINGGI# 0076210020,0219 BUKU PERGURUAN TINGGI FISIKA,ERLANGGA MAHAMERU,,234000,0
311-030101284,PERAMAL CINTA IS BACK 3088130090,0301 BUKU FIKSI NOVEL,ERLANGGA MAHAMERU,,105000,0
311-023600058,PERANCANGAN BANDAR UDARA 1 32000994,0236 BUKU PERGURUAN TINGGI TEKNIK,ERLANGGA MAHAMERU,,144000,0
311-023600059,PERANCANGAN BANDAR UDARA 2 32001174,0236 BUKU PERGURUAN TINGGI TEKNIK,ERLANGGA MAHAMERU,,196000,0
311-020400024,PERANCANGAN DAN PENGEMBANGAN KURIKULUM 0073700270,0204 BUKU PERGURUAN TINGGI PENDIDIKAN,ERLANGGA MAHAMERU,,75000,0
311-023600129,PERANCANGAN SIS.REKAYASA/1 32010233,0236 BUKU PERGURUAN TINGGI TEKNIK,ERLANGGA MAHAMERU,,150000,0
311-023600181,PERANCANGAN STRUKTUR BETON BERTULANG 0076240050,0236 BUKU PERGURUAN TINGGI TEKNIK,ERLANGGA MAHAMERU,,471000,0
311-041300222,PERANG PEMASARAN# 54060462,0413 BUKU NON-FIKSI ILMU SOSIAL,ERLANGGA MAHAMERU,,212000,0
